Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
03-02-21,3,February,2021,33,Young Adults (25-34),1,M,Australia,Accessories,18,2.0,5.0,54.0,36.0,90.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,France,Accessories,18,13.0,35.0,396.0,234.0,630.0
03-02-21,3,February,2021,43,Adults (35-64),1,F,Australia,Accessories,18,13.0,35.0,396.0,234.0,630.0
03-02-21,3,February,2021,20,Youth (<25),1,M,United States,Accessories,17,2.0,5.0,51.0,34.0,85.0
03-02-21,3,February,2021,24,Youth (<25),1,M,United States,Accessories,17,2.0,5.0,51.0,34.0,85.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,17,13.0,35.0,374.0,221.0,595.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,M,United Kingdom,Accessories,17,1.0,4.0,51.0,17.0,68.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,Australia,Accessories,17,4.0,10.0,102.0,68.0,170.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,United States,Clothing,17,7.0,9.0,34.0,119.0,153.0
03-02-21,3,February,2021,50,Adults (35-64),1,M,canada,Clothing,17,42.0,54.0,204.0,714.0,918.0
03-02-21,3,February,2021,28,Young Adults (25-34),1,M,United Kingdom,Accessories,16,13.0,35.0,352.0,208.0,560.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,canada,Accessories,16,2.0,5.0,48.0,32.0,80.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,M,United Kingdom,Clothing,15,42.0,54.0,180.0,630.0,810.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,M,United Kingdom,Accessories,15,1.0,2.0,15.0,15.0,30.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,France,Accessories,15,3.0,9.0,90.0,45.0,135.0
03-02-21,3,February,2021,50,Adults (35-64),1,M,canada,Accessories,15,13.0,35.0,330.0,195.0,525.0
03-02-21,3,February,2021,51,Adults (35-64),1,F,France,Accessories,15,13.0,35.0,330.0,195.0,525.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,14,1.0,2.0,14.0,14.0,28.0
03-02-21,3,February,2021,38,Adults (35-64),1,M,United States,Clothing,14,3.0,9.0,84.0,42.0,126.0
03-02-21,3,February,2021,20,Youth (<25),1,M,United States,Accessories,13,2.0,5.0,39.0,26.0,65.0
03-02-21,3,February,2021,22,Youth (<25),1,M,Australia,Accessories,13,2.0,5.0,39.0,26.0,65.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,M,Australia,Accessories,13,2.0,5.0,39.0,26.0,65.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Clothing,13,7.0,9.0,26.0,91.0,117.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,M,France,Accessories,13,1.0,2.0,13.0,13.0,26.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,Germany,Clothing,13,7.0,9.0,26.0,91.0,117.0
03-02-21,3,February,2021,53,Adults (35-64),1,M,France,Accessories,13,3.0,8.0,65.0,39.0,104.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Accessories,12,13.0,35.0,264.0,156.0,420.0
03-02-21,3,February,2021,44,Adults (35-64),1,M,Australia,Accessories,12,13.0,35.0,264.0,156.0,420.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,Germany,Accessories,12,3.0,9.0,72.0,36.0,108.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Accessories,11,4.0,10.0,66.0,44.0,110.0
03-02-21,3,February,2021,40,Adults (35-64),1,F,United Kingdom,Accessories,11,2.0,5.0,33.0,22.0,55.0
03-02-21,3,February,2021,28,Young Adults (25-34),1,M,United Kingdom,Accessories,10,13.0,35.0,220.0,130.0,350.0
03-02-21,3,February,2021,29,Young Adults (25-34),1,M,Australia,Clothing,10,38.0,50.0,120.0,380.0,500.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,Australia,Accessories,10,13.0,35.0,220.0,130.0,350.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,Germany,Accessories,10,1.0,4.0,30.0,10.0,40.0
03-02-21,3,February,2021,46,Adults (35-64),1,F,United States,Accessories,10,2.0,5.0,30.0,20.0,50.0
03-02-21,3,February,2021,49,Adults (35-64),1,M,canada,Accessories,10,2.0,5.0,30.0,20.0,50.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,Germany,Accessories,9,13.0,35.0,198.0,117.0,315.0
03-02-21,3,February,2021,49,Adults (35-64),1,M,canada,Accessories,9,3.0,8.0,45.0,27.0,72.0
03-02-21,3,February,2021,20,Youth (<25),1,M,Australia,Clothing,8,42.0,54.0,96.0,336.0,432.0
03-02-21,3,February,2021,20,Youth (<25),1,M,United States,Accessories,8,1.0,4.0,24.0,8.0,32.0
03-02-21,3,February,2021,29,Young Adults (25-34),1,M,United States,Accessories,8,11.0,29.0,144.0,88.0,232.0
03-02-21,3,February,2021,38,Adults (35-64),1,M,United States,Accessories,8,2.0,5.0,24.0,16.0,40.0
03-02-21,3,February,2021,41,Adults (35-64),1,F,Australia,Accessories,8,2.0,5.0,24.0,16.0,40.0
03-02-21,3,February,2021,41,Adults (35-64),1,F,United States,Accessories,8,2.0,5.0,24.0,16.0,40.0
03-02-21,3,February,2021,18,Youth (<25),1,M,France,Accessories,7,1.0,2.0,7.0,7.0,14.0
03-02-21,3,February,2021,21,Youth (<25),1,M,United States,Clothing,7,26.0,70.0,308.0,182.0,490.0
03-02-21,3,February,2021,32,Young Adults (25-34),1,F,Germany,Accessories,7,13.0,35.0,154.0,91.0,245.0
03-02-21,3,February,2021,35,Adults (35-64),1,F,canada,Clothing,7,38.0,50.0,84.0,266.0,350.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,United States,Clothing,7,42.0,54.0,84.0,294.0,378.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,France,Accessories,7,1.0,4.0,21.0,7.0,28.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,Germany,Accessories,7,3.0,9.0,42.0,21.0,63.0
03-02-21,3,February,2021,48,Adults (35-64),1,F,canada,Accessories,7,2.0,5.0,21.0,14.0,35.0
03-02-21,3,February,2021,24,Youth (<25),1,F,Australia,Accessories,6,1.0,2.0,6.0,6.0,12.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,F,United States,Accessories,6,1.0,4.0,18.0,6.0,24.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Accessories,6,9.0,25.0,96.0,54.0,150.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,M,United Kingdom,Accessories,6,1.0,2.0,6.0,6.0,12.0
03-02-21,3,February,2021,32,Young Adults (25-34),1,F,Germany,Accessories,6,8.0,21.0,78.0,48.0,126.0
03-02-21,3,February,2021,46,Adults (35-64),1,F,United States,Accessories,6,2.0,5.0,18.0,12.0,30.0
03-02-21,3,February,2021,20,Youth (<25),1,F,canada,Accessories,5,2.0,5.0,15.0,10.0,25.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,M,Australia,Clothing,5,42.0,54.0,60.0,210.0,270.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,5,2.0,5.0,15.0,10.0,25.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Clothing,5,9.0,24.0,75.0,45.0,120.0
03-02-21,3,February,2021,47,Adults (35-64),1,M,United States,Accessories,5,8.0,21.0,65.0,40.0,105.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,United States,Accessories,5,2.0,5.0,15.0,10.0,25.0
03-02-21,3,February,2021,51,Adults (35-64),1,F,France,Accessories,5,13.0,35.0,110.0,65.0,175.0
03-02-21,3,February,2021,22,Youth (<25),1,M,Australia,Accessories,4,2.0,5.0,12.0,8.0,20.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,M,United Kingdom,Accessories,4,1.0,4.0,12.0,4.0,16.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,Australia,Accessories,4,13.0,35.0,88.0,52.0,140.0
03-02-21,3,February,2021,43,Adults (35-64),1,F,Australia,Accessories,4,1.0,2.0,4.0,4.0,8.0
03-02-21,3,February,2021,33,Young Adults (25-34),1,F,Australia,Bikes,3,1266.0,2320.0,3162.0,3798.0,6960.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,France,Accessories,3,3.0,9.0,18.0,9.0,27.0
03-02-21,3,February,2021,37,Adults (35-64),1,M,Australia,Bikes,3,1912.0,3400.0,4464.0,5736.0,10200.0
03-02-21,3,February,2021,41,Adults (35-64),1,F,United States,Bikes,3,344.0,540.0,588.0,1032.0,1620.0
03-02-21,3,February,2021,43,Adults (35-64),1,M,United Kingdom,Bikes,3,1482.0,2384.0,2706.0,4446.0,7152.0
03-02-21,3,February,2021,44,Adults (35-64),1,M,Australia,Bikes,3,2171.0,3578.0,4221.0,6513.0,10734.0
03-02-21,3,February,2021,51,Adults (35-64),1,M,Australia,Bikes,3,344.0,540.0,588.0,1032.0,1620.0
03-02-21,3,February,2021,19,Youth (<25),1,M,France,Accessories,2,4.0,10.0,12.0,8.0,20.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,M,Australia,Accessories,2,8.0,22.0,28.0,16.0,44.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Bikes,2,420.0,769.0,698.0,840.0,1538.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,canada,Accessories,2,2.0,5.0,6.0,4.0,10.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,M,United Kingdom,Accessories,2,1.0,4.0,6.0,2.0,8.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,Germany,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
03-02-21,3,February,2021,41,Adults (35-64),1,F,canada,Accessories,2,1.0,2.0,2.0,2.0,4.0
03-02-21,3,February,2021,49,Adults (35-64),1,M,canada,Accessories,2,2.0,5.0,6.0,4.0,10.0
03-02-21,3,February,2021,18,Youth (<25),1,M,France,Clothing,1,7.0,9.0,2.0,7.0,9.0
03-02-21,3,February,2021,19,Youth (<25),1,M,Australia,Bikes,1,344.0,540.0,196.0,344.0,540.0
03-02-21,3,February,2021,20,Youth (<25),1,M,Australia,Bikes,1,344.0,540.0,196.0,344.0,540.0
03-02-21,3,February,2021,22,Youth (<25),1,M,Australia,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
03-02-21,3,February,2021,24,Youth (<25),1,F,United Kingdom,Accessories,1,3.0,9.0,6.0,3.0,9.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,M,Australia,Clothing,1,7.0,9.0,2.0,7.0,9.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,F,United States,Clothing,1,42.0,54.0,12.0,42.0,54.0
03-02-21,3,February,2021,26,Young Adults (25-34),1,M,Australia,Bikes,1,420.0,769.0,349.0,420.0,769.0
03-02-21,3,February,2021,28,Young Adults (25-34),1,M,United Kingdom,Bikes,1,461.0,742.0,281.0,461.0,742.0
03-02-21,3,February,2021,28,Young Adults (25-34),1,M,United Kingdom,Bikes,1,461.0,742.0,281.0,461.0,742.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Bikes,1,487.0,783.0,296.0,487.0,783.0
03-02-21,3,February,2021,30,Young Adults (25-34),1,M,United States,Accessories,1,9.0,25.0,16.0,9.0,25.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,1,8.0,22.0,14.0,8.0,22.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,United Kingdom,Bikes,1,344.0,540.0,196.0,344.0,540.0
03-02-21,3,February,2021,31,Young Adults (25-34),1,F,United Kingdom,Accessories,1,1.0,2.0,1.0,1.0,2.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,F,United States,Clothing,1,7.0,9.0,2.0,7.0,9.0
03-02-21,3,February,2021,34,Young Adults (25-34),1,M,France,Accessories,1,1.0,2.0,1.0,1.0,2.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,Australia,Bikes,1,1898.0,3375.0,1477.0,1898.0,3375.0
03-02-21,3,February,2021,37,Adults (35-64),1,F,United States,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
03-02-21,3,February,2021,39,Adults (35-64),1,F,Australia,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
03-02-21,3,February,2021,40,Adults (35-64),1,F,United Kingdom,Bikes,1,1912.0,3400.0,1488.0,1912.0,3400.0
03-02-21,3,February,2021,40,Adults (35-64),1,F,United States,Bikes,1,308.0,565.0,257.0,308.0,565.0
03-02-21,3,February,2021,43,Adults (35-64),1,F,Australia,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
03-02-21,3,February,2021,46,Adults (35-64),1,F,United States,Clothing,1,7.0,9.0,2.0,7.0,9.0
03-02-21,3,February,2021,46,Adults (35-64),1,F,United States,Bikes,1,420.0,769.0,349.0,420.0,769.0
03-02-21,3,February,2021,48,Adults (35-64),1,M,Germany,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
03-02-21,3,February,2021,52,Adults (35-64),1,M,United States,Bikes,1,755.0,1215.0,460.0,755.0,1215.0
03-02-21,3,February,2021,53,Adults (35-64),1,M,France,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
03-02-21,3,February,2021,53,Adults (35-64),1,M,France,Accessories,1,2.0,5.0,3.0,2.0,5.0
04-02-21,4,February,2021,42,Adults (35-64),1,M,United Kingdom,Bikes,4,487.0,783.0,1184.0,1948.0,3132.0
04-02-21,4,February,2021,44,Adults (35-64),1,F,United States,Bikes,3,1083.0,1701.0,1854.0,3249.0,5103.0
04-02-21,4,February,2021,28,Young Adults (25-34),1,M,United Kingdom,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
04-02-21,4,February,2021,28,Young Adults (25-34),1,F,Germany,Bikes,2,344.0,540.0,392.0,688.0,1080.0
04-02-21,4,February,2021,18,Youth (<25),1,M,Australia,Bikes,1,344.0,540.0,196.0,344.0,540.0
04-02-21,4,February,2021,20,Youth (<25),1,F,Australia,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
04-02-21,4,February,2021,32,Young Adults (25-34),1,M,France,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
04-02-21,4,February,2021,37,Adults (35-64),1,M,United States,Accessories,31,13.0,35.0,682.0,403.0,1085.0
04-02-21,4,February,2021,61,Adults (35-64),1,F,United Kingdom,Accessories,31,9.0,25.0,496.0,279.0,775.0
04-02-21,4,February,2021,20,Youth (<25),1,M,Australia,Accessories,30,1.0,2.0,30.0,30.0,60.0
04-02-21,4,February,2021,51,Adults (35-64),1,M,France,Accessories,30,4.0,10.0,180.0,120.0,300.0
04-02-21,4,February,2021,51,Adults (35-64),1,F,United States,Clothing,29,9.0,24.0,435.0,261.0,696.0
04-02-21,4,February,2021,53,Adults (35-64),1,F,canada,Accessories,29,13.0,35.0,638.0,377.0,1015.0
04-02-21,4,February,2021,20,Youth (<25),1,M,Australia,Accessories,28,13.0,35.0,616.0,364.0,980.0
04-02-21,4,February,2021,32,Young Adults (25-34),1,M,Australia,Accessories,27,1.0,2.0,27.0,27.0,54.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,M,France,Accessories,27,2.0,5.0,81.0,54.0,135.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,United States,Accessories,27,2.0,5.0,81.0,54.0,135.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,canada,Accessories,27,11.0,30.0,513.0,297.0,810.0
04-02-21,4,February,2021,59,Adults (35-64),1,F,United States,Accessories,27,2.0,5.0,81.0,54.0,135.0
04-02-21,4,February,2021,21,Youth (<25),1,M,Australia,Accessories,26,13.0,35.0,572.0,338.0,910.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,United States,Accessories,26,13.0,35.0,572.0,338.0,910.0
04-02-21,4,February,2021,49,Adults (35-64),1,F,France,Accessories,26,2.0,5.0,78.0,52.0,130.0
04-02-21,4,February,2021,22,Youth (<25),1,F,United States,Accessories,25,2.0,5.0,75.0,50.0,125.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,Australia,Accessories,25,2.0,5.0,75.0,50.0,125.0
04-02-21,4,February,2021,37,Adults (35-64),1,F,Germany,Accessories,25,1.0,4.0,75.0,25.0,100.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,United States,Accessories,25,1.0,2.0,25.0,25.0,50.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,23,2.0,5.0,69.0,46.0,115.0
04-02-21,4,February,2021,38,Adults (35-64),1,M,canada,Accessories,23,9.0,25.0,368.0,207.0,575.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,canada,Accessories,23,13.0,35.0,506.0,299.0,805.0
04-02-21,4,February,2021,53,Adults (35-64),1,F,France,Accessories,23,2.0,5.0,69.0,46.0,115.0
04-02-21,4,February,2021,38,Adults (35-64),1,M,canada,Clothing,21,38.0,50.0,252.0,798.0,1050.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,M,Australia,Clothing,20,38.0,50.0,240.0,760.0,1000.0
04-02-21,4,February,2021,46,Adults (35-64),1,F,canada,Accessories,20,1.0,2.0,20.0,20.0,40.0
04-02-21,4,February,2021,48,Adults (35-64),1,M,United States,Accessories,20,1.0,2.0,20.0,20.0,40.0
04-02-21,4,February,2021,51,Adults (35-64),1,F,United States,Accessories,20,2.0,5.0,60.0,40.0,100.0
04-02-21,4,February,2021,25,Young Adults (25-34),1,M,United Kingdom,Accessories,19,13.0,35.0,418.0,247.0,665.0
04-02-21,4,February,2021,36,Adults (35-64),1,M,canada,Accessories,19,13.0,35.0,418.0,247.0,665.0
04-02-21,4,February,2021,39,Adults (35-64),1,F,Australia,Accessories,19,12.0,33.0,399.0,228.0,627.0
04-02-21,4,February,2021,22,Youth (<25),1,F,United States,Accessories,18,2.0,5.0,54.0,36.0,90.0
04-02-21,4,February,2021,37,Adults (35-64),1,F,Germany,Accessories,18,1.0,4.0,54.0,18.0,72.0
04-02-21,4,February,2021,39,Adults (35-64),1,F,United Kingdom,Clothing,18,26.0,70.0,792.0,468.0,1260.0
04-02-21,4,February,2021,43,Adults (35-64),1,M,United Kingdom,Accessories,18,13.0,35.0,396.0,234.0,630.0
04-02-21,4,February,2021,52,Adults (35-64),1,F,United Kingdom,Accessories,18,2.0,5.0,54.0,36.0,90.0
04-02-21,4,February,2021,54,Adults (35-64),1,M,United States,Clothing,17,3.0,9.0,102.0,51.0,153.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,Australia,Accessories,16,2.0,5.0,48.0,32.0,80.0
04-02-21,4,February,2021,52,Adults (35-64),1,F,United Kingdom,Clothing,16,24.0,64.0,640.0,384.0,1024.0
04-02-21,4,February,2021,17,Youth (<25),1,M,Germany,Accessories,15,1.0,2.0,15.0,15.0,30.0
04-02-21,4,February,2021,51,Adults (35-64),1,F,United States,Accessories,15,2.0,5.0,45.0,30.0,75.0
04-02-21,4,February,2021,52,Adults (35-64),1,M,Germany,Accessories,15,8.0,21.0,195.0,120.0,315.0
04-02-21,4,February,2021,20,Youth (<25),1,M,United States,Accessories,14,2.0,5.0,42.0,28.0,70.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,United States,Accessories,14,13.0,35.0,308.0,182.0,490.0
04-02-21,4,February,2021,36,Adults (35-64),1,F,Germany,Accessories,14,8.0,21.0,182.0,112.0,294.0
04-02-21,4,February,2021,36,Adults (35-64),1,F,Germany,Accessories,14,8.0,21.0,182.0,112.0,294.0
04-02-21,4,February,2021,37,Adults (35-64),1,M,United States,Accessories,14,2.0,5.0,42.0,28.0,70.0
04-02-21,4,February,2021,51,Adults (35-64),1,M,France,Accessories,14,4.0,10.0,84.0,56.0,140.0
04-02-21,4,February,2021,22,Youth (<25),1,M,United States,Accessories,12,1.0,2.0,12.0,12.0,24.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,M,France,Accessories,12,3.0,9.0,72.0,36.0,108.0
04-02-21,4,February,2021,34,Young Adults (25-34),1,M,Australia,Accessories,12,8.0,21.0,156.0,96.0,252.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,canada,Clothing,12,38.0,50.0,144.0,456.0,600.0
04-02-21,4,February,2021,19,Youth (<25),1,M,United States,Accessories,11,2.0,5.0,33.0,22.0,55.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,M,France,Accessories,11,3.0,9.0,66.0,33.0,99.0
04-02-21,4,February,2021,46,Adults (35-64),1,F,canada,Accessories,11,1.0,2.0,11.0,11.0,22.0
04-02-21,4,February,2021,48,Adults (35-64),1,M,United States,Accessories,11,1.0,2.0,11.0,11.0,22.0
04-02-21,4,February,2021,51,Adults (35-64),1,M,France,Accessories,11,13.0,35.0,242.0,143.0,385.0
04-02-21,4,February,2021,20,Youth (<25),1,M,United States,Accessories,10,2.0,5.0,30.0,20.0,50.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,M,France,Accessories,10,2.0,5.0,30.0,20.0,50.0
04-02-21,4,February,2021,52,Adults (35-64),1,M,Germany,Accessories,10,8.0,21.0,130.0,80.0,210.0
04-02-21,4,February,2021,17,Youth (<25),1,M,Germany,Accessories,9,13.0,35.0,198.0,117.0,315.0
04-02-21,4,February,2021,20,Youth (<25),1,M,Australia,Accessories,9,1.0,2.0,9.0,9.0,18.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,Australia,Clothing,9,9.0,24.0,135.0,81.0,216.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,United States,Accessories,9,1.0,2.0,9.0,9.0,18.0
04-02-21,4,February,2021,36,Adults (35-64),1,F,Germany,Accessories,8,8.0,21.0,104.0,64.0,168.0
04-02-21,4,February,2021,37,Adults (35-64),1,M,United States,Clothing,8,7.0,9.0,16.0,56.0,72.0
04-02-21,4,February,2021,48,Adults (35-64),1,M,United States,Accessories,8,45.0,120.0,600.0,360.0,960.0
04-02-21,4,February,2021,48,Adults (35-64),1,M,United States,Accessories,8,1.0,2.0,8.0,8.0,16.0
04-02-21,4,February,2021,19,Youth (<25),1,M,United States,Accessories,7,2.0,5.0,21.0,14.0,35.0
04-02-21,4,February,2021,53,Adults (35-64),1,F,France,Accessories,7,2.0,5.0,21.0,14.0,35.0
04-02-21,4,February,2021,23,Youth (<25),1,M,Australia,Accessories,6,13.0,35.0,132.0,78.0,210.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,Australia,Accessories,6,2.0,5.0,18.0,12.0,30.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,F,Australia,Accessories,6,2.0,5.0,18.0,12.0,30.0
04-02-21,4,February,2021,45,Adults (35-64),1,M,United States,Accessories,6,1.0,2.0,6.0,6.0,12.0
04-02-21,4,February,2021,19,Youth (<25),1,M,United States,Accessories,5,2.0,5.0,15.0,10.0,25.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,canada,Accessories,5,2.0,5.0,15.0,10.0,25.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,canada,Accessories,5,11.0,30.0,95.0,55.0,150.0
04-02-21,4,February,2021,53,Adults (35-64),1,F,canada,Accessories,5,2.0,5.0,15.0,10.0,25.0
04-02-21,4,February,2021,54,Adults (35-64),1,M,United States,Accessories,5,2.0,5.0,15.0,10.0,25.0
04-02-21,4,February,2021,61,Adults (35-64),1,F,United Kingdom,Accessories,5,9.0,25.0,80.0,45.0,125.0
04-02-21,4,February,2021,45,Adults (35-64),1,M,United States,Accessories,4,1.0,2.0,4.0,4.0,8.0
04-02-21,4,February,2021,47,Adults (35-64),1,M,France,Clothing,4,7.0,9.0,8.0,28.0,36.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,M,France,Bikes,3,344.0,540.0,588.0,1032.0,1620.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,United States,Bikes,3,713.0,1120.0,1221.0,2139.0,3360.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,Australia,Bikes,3,461.0,742.0,843.0,1383.0,2226.0
04-02-21,4,February,2021,35,Adults (35-64),1,M,Australia,Bikes,3,713.0,1120.0,1221.0,2139.0,3360.0
04-02-21,4,February,2021,37,Adults (35-64),1,M,United States,Bikes,3,755.0,1215.0,1380.0,2265.0,3645.0
04-02-21,4,February,2021,39,Adults (35-64),1,F,Australia,Accessories,3,59.0,159.0,300.0,177.0,477.0
04-02-21,4,February,2021,46,Adults (35-64),1,M,United States,Accessories,3,45.0,120.0,225.0,135.0,360.0
04-02-21,4,February,2021,52,Adults (35-64),1,F,United Kingdom,Accessories,3,2.0,5.0,9.0,6.0,15.0
04-02-21,4,February,2021,53,Adults (35-64),1,F,canada,Accessories,3,2.0,5.0,9.0,6.0,15.0
04-02-21,4,February,2021,17,Youth (<25),1,M,Germany,Clothing,2,42.0,54.0,24.0,84.0,108.0
04-02-21,4,February,2021,19,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
04-02-21,4,February,2021,25,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
04-02-21,4,February,2021,47,Adults (35-64),1,M,France,Accessories,2,13.0,35.0,44.0,26.0,70.0
04-02-21,4,February,2021,49,Adults (35-64),1,M,United States,Clothing,2,7.0,9.0,4.0,14.0,18.0
04-02-21,4,February,2021,17,Youth (<25),1,M,Germany,Clothing,1,7.0,9.0,2.0,7.0,9.0
04-02-21,4,February,2021,19,Youth (<25),1,M,United States,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
04-02-21,4,February,2021,20,Youth (<25),1,M,Australia,Bikes,1,461.0,742.0,281.0,461.0,742.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,United States,Clothing,1,9.0,24.0,15.0,9.0,24.0
04-02-21,4,February,2021,26,Young Adults (25-34),1,F,Australia,Clothing,1,42.0,54.0,12.0,42.0,54.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,F,Australia,Bikes,1,461.0,742.0,281.0,461.0,742.0
04-02-21,4,February,2021,31,Young Adults (25-34),1,F,United States,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
04-02-21,4,February,2021,32,Young Adults (25-34),1,M,Australia,Bikes,1,1898.0,3375.0,1477.0,1898.0,3375.0
04-02-21,4,February,2021,33,Young Adults (25-34),1,F,United States,Accessories,1,1.0,2.0,1.0,1.0,2.0
04-02-21,4,February,2021,36,Adults (35-64),1,M,canada,Clothing,1,9.0,24.0,15.0,9.0,24.0
04-02-21,4,February,2021,37,Adults (35-64),1,F,Germany,Accessories,1,1.0,4.0,3.0,1.0,4.0
04-02-21,4,February,2021,38,Adults (35-64),1,M,canada,Accessories,1,9.0,25.0,16.0,9.0,25.0
04-02-21,4,February,2021,40,Adults (35-64),1,M,United States,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
04-02-21,4,February,2021,43,Adults (35-64),1,M,United Kingdom,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
04-02-21,4,February,2021,47,Adults (35-64),1,M,France,Bikes,1,487.0,783.0,296.0,487.0,783.0
04-02-21,4,February,2021,51,Adults (35-64),1,F,United States,Accessories,1,13.0,35.0,22.0,13.0,35.0
04-02-21,4,February,2021,51,Adults (35-64),1,F,United States,Clothing,1,38.0,50.0,12.0,38.0,50.0
04-02-21,4,February,2021,51,Adults (35-64),1,M,France,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
04-02-21,4,February,2021,52,Adults (35-64),1,F,United Kingdom,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
