Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
27-04-17,27,April,2017,53,Adults (35-64),1,M,France,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
28-04-17,28,April,2017,18,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
28-04-17,28,April,2017,24,Youth (<25),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
28-04-17,28,April,2017,28,Young Adults (25-34),1,M,canada,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
28-04-17,28,April,2017,31,Young Adults (25-34),1,M,Germany,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
28-04-17,28,April,2017,32,Young Adults (25-34),1,M,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
28-04-17,28,April,2017,40,Adults (35-64),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
28-04-17,28,April,2017,51,Adults (35-64),1,F,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
29-04-17,29,April,2017,24,Youth (<25),1,F,canada,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
29-04-17,29,April,2017,26,Young Adults (25-34),1,M,France,Bikes,2,344.0,540.0,392.0,688.0,1080.0
29-04-17,29,April,2017,26,Young Adults (25-34),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
29-04-17,29,April,2017,27,Young Adults (25-34),1,F,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
29-04-17,29,April,2017,28,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
29-04-17,29,April,2017,28,Young Adults (25-34),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
29-04-17,29,April,2017,31,Young Adults (25-34),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
29-04-17,29,April,2017,32,Young Adults (25-34),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
29-04-17,29,April,2017,32,Young Adults (25-34),1,M,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
29-04-17,29,April,2017,34,Young Adults (25-34),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
29-04-17,29,April,2017,39,Adults (35-64),1,F,canada,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
30-04-17,30,April,2017,26,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
30-04-17,30,April,2017,26,Young Adults (25-34),1,F,United Kingdom,Bikes,2,420.0,769.0,698.0,840.0,1538.0
30-04-17,30,April,2017,26,Young Adults (25-34),1,M,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
30-04-17,30,April,2017,27,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
30-04-17,30,April,2017,29,Young Adults (25-34),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
30-04-17,30,April,2017,30,Young Adults (25-34),1,F,Germany,Bikes,2,487.0,783.0,592.0,974.0,1566.0
30-04-17,30,April,2017,31,Young Adults (25-34),1,M,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
30-04-17,30,April,2017,37,Adults (35-64),1,F,canada,Bikes,2,487.0,783.0,592.0,974.0,1566.0
30-04-17,30,April,2017,38,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
30-04-17,30,April,2017,39,Adults (35-64),1,F,Australia,Bikes,2,420.0,769.0,698.0,840.0,1538.0
30-04-17,30,April,2017,39,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
30-04-17,30,April,2017,40,Adults (35-64),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
30-04-17,30,April,2017,44,Adults (35-64),1,M,canada,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
01-05-17,1,May,2017,17,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
01-05-17,1,May,2017,17,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
01-05-17,1,May,2017,20,Youth (<25),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
01-05-17,1,May,2017,22,Youth (<25),1,M,United States,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
01-05-17,1,May,2017,24,Youth (<25),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
01-05-17,1,May,2017,30,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
01-05-17,1,May,2017,35,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
01-05-17,1,May,2017,36,Adults (35-64),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
01-05-17,1,May,2017,40,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
01-05-17,1,May,2017,42,Adults (35-64),1,M,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
01-05-17,1,May,2017,48,Adults (35-64),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
01-05-17,1,May,2017,49,Adults (35-64),1,F,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
02-05-17,2,May,2017,19,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
02-05-17,2,May,2017,22,Youth (<25),1,F,canada,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
02-05-17,2,May,2017,33,Young Adults (25-34),1,M,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
02-05-17,2,May,2017,41,Adults (35-64),1,F,Australia,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
02-05-17,2,May,2017,53,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
03-05-17,3,May,2017,23,Youth (<25),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
03-05-17,3,May,2017,32,Young Adults (25-34),1,F,Germany,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
03-05-17,3,May,2017,42,Adults (35-64),1,M,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
03-05-17,3,May,2017,44,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
03-05-17,3,May,2017,46,Adults (35-64),1,F,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
04-05-17,4,May,2017,22,Youth (<25),1,M,United States,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
04-05-17,4,May,2017,22,Youth (<25),1,M,Australia,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
04-05-17,4,May,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
04-05-17,4,May,2017,34,Young Adults (25-34),1,F,Australia,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
04-05-17,4,May,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
04-05-17,4,May,2017,36,Adults (35-64),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
04-05-17,4,May,2017,38,Adults (35-64),1,F,Australia,Bikes,2,420.0,769.0,698.0,840.0,1538.0
04-05-17,4,May,2017,40,Adults (35-64),1,M,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
04-05-17,4,May,2017,45,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
04-05-17,4,May,2017,48,Adults (35-64),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
04-05-17,4,May,2017,48,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
05-05-17,5,May,2017,23,Youth (<25),1,F,canada,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
05-05-17,5,May,2017,35,Adults (35-64),1,F,Germany,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
05-05-17,5,May,2017,36,Adults (35-64),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
05-05-17,5,May,2017,42,Adults (35-64),1,F,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
05-05-17,5,May,2017,44,Adults (35-64),1,M,United States,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
06-05-17,6,May,2017,30,Young Adults (25-34),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
06-05-17,6,May,2017,31,Young Adults (25-34),1,F,Germany,Bikes,2,344.0,540.0,392.0,688.0,1080.0
06-05-17,6,May,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
06-05-17,6,May,2017,35,Adults (35-64),1,M,United States,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
06-05-17,6,May,2017,45,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
06-05-17,6,May,2017,45,Adults (35-64),1,F,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
06-05-17,6,May,2017,49,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
06-05-17,6,May,2017,51,Adults (35-64),1,F,Germany,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
06-05-17,6,May,2017,51,Adults (35-64),1,F,United Kingdom,Bikes,2,487.0,783.0,592.0,974.0,1566.0
07-05-17,7,May,2017,32,Young Adults (25-34),1,F,United States,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
07-05-17,7,May,2017,37,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
07-05-17,7,May,2017,46,Adults (35-64),1,F,United States,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
07-05-17,7,May,2017,49,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
07-05-17,7,May,2017,53,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
08-05-17,8,May,2017,22,Youth (<25),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
08-05-17,8,May,2017,31,Young Adults (25-34),1,M,France,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
08-05-17,8,May,2017,32,Young Adults (25-34),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
08-05-17,8,May,2017,34,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
08-05-17,8,May,2017,37,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
08-05-17,8,May,2017,37,Adults (35-64),1,M,United Kingdom,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
08-05-17,8,May,2017,43,Adults (35-64),1,F,Germany,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
08-05-17,8,May,2017,48,Adults (35-64),1,F,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
08-05-17,8,May,2017,49,Adults (35-64),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
08-05-17,8,May,2017,52,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
09-05-17,9,May,2017,20,Youth (<25),1,F,United States,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
09-05-17,9,May,2017,24,Youth (<25),1,F,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
09-05-17,9,May,2017,34,Young Adults (25-34),1,F,Australia,Bikes,2,420.0,769.0,698.0,840.0,1538.0
09-05-17,9,May,2017,36,Adults (35-64),1,M,canada,Bikes,2,344.0,540.0,392.0,688.0,1080.0
09-05-17,9,May,2017,57,Adults (35-64),1,F,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
09-05-17,9,May,2017,63,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
10-05-17,10,May,2017,26,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
10-05-17,10,May,2017,48,Adults (35-64),1,M,Australia,Bikes,2,487.0,783.0,592.0,974.0,1566.0
10-05-17,10,May,2017,48,Adults (35-64),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
11-05-17,11,May,2017,34,Young Adults (25-34),1,M,Australia,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
11-05-17,11,May,2017,37,Adults (35-64),1,M,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
11-05-17,11,May,2017,40,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
11-05-17,11,May,2017,50,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
12-05-17,12,May,2017,19,Youth (<25),1,F,Germany,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
12-05-17,12,May,2017,19,Youth (<25),1,F,canada,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
12-05-17,12,May,2017,22,Youth (<25),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
12-05-17,12,May,2017,23,Youth (<25),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
12-05-17,12,May,2017,26,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
12-05-17,12,May,2017,34,Young Adults (25-34),1,F,Germany,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
12-05-17,12,May,2017,36,Adults (35-64),1,F,France,Bikes,2,1898.0,3375.0,2954.0,3796.0,6750.0
12-05-17,12,May,2017,36,Adults (35-64),1,M,United Kingdom,Bikes,2,344.0,540.0,392.0,688.0,1080.0
12-05-17,12,May,2017,43,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
13-05-17,13,May,2017,19,Youth (<25),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
13-05-17,13,May,2017,20,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
13-05-17,13,May,2017,24,Youth (<25),1,M,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
13-05-17,13,May,2017,26,Young Adults (25-34),1,F,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
13-05-17,13,May,2017,32,Young Adults (25-34),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
13-05-17,13,May,2017,33,Young Adults (25-34),1,M,France,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
13-05-17,13,May,2017,33,Young Adults (25-34),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
13-05-17,13,May,2017,35,Adults (35-64),1,F,Australia,Bikes,2,308.0,565.0,514.0,616.0,1130.0
13-05-17,13,May,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
13-05-17,13,May,2017,36,Adults (35-64),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
13-05-17,13,May,2017,37,Adults (35-64),1,M,Australia,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
13-05-17,13,May,2017,47,Adults (35-64),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
13-05-17,13,May,2017,48,Adults (35-64),1,F,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
14-05-17,14,May,2017,22,Youth (<25),1,F,France,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
14-05-17,14,May,2017,32,Young Adults (25-34),1,M,canada,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
14-05-17,14,May,2017,34,Young Adults (25-34),1,M,France,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
14-05-17,14,May,2017,34,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
14-05-17,14,May,2017,36,Adults (35-64),1,F,United States,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
14-05-17,14,May,2017,54,Adults (35-64),1,F,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
15-05-17,15,May,2017,24,Youth (<25),1,M,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
15-05-17,15,May,2017,30,Young Adults (25-34),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
15-05-17,15,May,2017,36,Adults (35-64),1,M,United States,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
15-05-17,15,May,2017,39,Adults (35-64),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
15-05-17,15,May,2017,44,Adults (35-64),1,M,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
15-05-17,15,May,2017,44,Adults (35-64),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
15-05-17,15,May,2017,53,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
16-05-17,16,May,2017,27,Young Adults (25-34),1,M,canada,Bikes,2,487.0,783.0,592.0,974.0,1566.0
16-05-17,16,May,2017,30,Young Adults (25-34),1,M,canada,Bikes,2,344.0,540.0,392.0,688.0,1080.0
16-05-17,16,May,2017,31,Young Adults (25-34),1,M,France,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
16-05-17,16,May,2017,34,Young Adults (25-34),1,F,canada,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
16-05-17,16,May,2017,35,Adults (35-64),1,F,Australia,Bikes,2,308.0,565.0,514.0,616.0,1130.0
16-05-17,16,May,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
16-05-17,16,May,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
16-05-17,16,May,2017,41,Adults (35-64),1,F,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
16-05-17,16,May,2017,41,Adults (35-64),1,F,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
16-05-17,16,May,2017,42,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
16-05-17,16,May,2017,43,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
17-05-17,17,May,2017,22,Youth (<25),1,F,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
17-05-17,17,May,2017,27,Young Adults (25-34),1,F,Germany,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
17-05-17,17,May,2017,27,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
17-05-17,17,May,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
17-05-17,17,May,2017,32,Young Adults (25-34),1,F,Australia,Bikes,2,420.0,769.0,698.0,840.0,1538.0
17-05-17,17,May,2017,32,Young Adults (25-34),1,F,France,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
17-05-17,17,May,2017,33,Young Adults (25-34),1,M,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
17-05-17,17,May,2017,47,Adults (35-64),1,F,United States,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
17-05-17,17,May,2017,54,Adults (35-64),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
18-05-17,18,May,2017,20,Youth (<25),1,M,Germany,Bikes,2,344.0,540.0,392.0,688.0,1080.0
18-05-17,18,May,2017,24,Youth (<25),1,F,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
18-05-17,18,May,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
18-05-17,18,May,2017,29,Young Adults (25-34),1,F,Germany,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
18-05-17,18,May,2017,33,Young Adults (25-34),1,F,Germany,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
18-05-17,18,May,2017,34,Young Adults (25-34),1,M,canada,Bikes,2,295.0,540.0,490.0,590.0,1080.0
18-05-17,18,May,2017,41,Adults (35-64),1,F,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
18-05-17,18,May,2017,45,Adults (35-64),1,F,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
19-05-17,19,May,2017,30,Young Adults (25-34),1,F,Germany,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
19-05-17,19,May,2017,32,Young Adults (25-34),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
19-05-17,19,May,2017,32,Young Adults (25-34),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
19-05-17,19,May,2017,37,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
19-05-17,19,May,2017,42,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
19-05-17,19,May,2017,44,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
20-05-17,20,May,2017,30,Young Adults (25-34),1,M,Germany,Bikes,2,344.0,540.0,392.0,688.0,1080.0
20-05-17,20,May,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
20-05-17,20,May,2017,36,Adults (35-64),1,F,United Kingdom,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
20-05-17,20,May,2017,40,Adults (35-64),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
20-05-17,20,May,2017,49,Adults (35-64),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
20-05-17,20,May,2017,51,Adults (35-64),1,F,United States,Bikes,2,344.0,540.0,392.0,688.0,1080.0
21-05-17,21,May,2017,19,Youth (<25),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
21-05-17,21,May,2017,33,Young Adults (25-34),1,F,France,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
21-05-17,21,May,2017,34,Young Adults (25-34),1,F,United States,Bikes,2,1912.0,3400.0,2976.0,3824.0,6800.0
21-05-17,21,May,2017,34,Young Adults (25-34),1,F,United States,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
21-05-17,21,May,2017,42,Adults (35-64),1,F,Australia,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
21-05-17,21,May,2017,47,Adults (35-64),1,M,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
22-05-17,22,May,2017,20,Youth (<25),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
22-05-17,22,May,2017,24,Youth (<25),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
22-05-17,22,May,2017,36,Adults (35-64),1,F,France,Bikes,2,1898.0,3375.0,2954.0,3796.0,6750.0
22-05-17,22,May,2017,41,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
22-05-17,22,May,2017,45,Adults (35-64),1,F,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
22-05-17,22,May,2017,56,Adults (35-64),1,F,United Kingdom,Bikes,2,344.0,540.0,392.0,688.0,1080.0
23-05-17,23,May,2017,23,Youth (<25),1,M,canada,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
23-05-17,23,May,2017,24,Youth (<25),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
23-05-17,23,May,2017,32,Young Adults (25-34),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
23-05-17,23,May,2017,36,Adults (35-64),1,M,United States,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
23-05-17,23,May,2017,40,Adults (35-64),1,M,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
23-05-17,23,May,2017,41,Adults (35-64),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
23-05-17,23,May,2017,46,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
24-05-17,24,May,2017,18,Youth (<25),1,M,Germany,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
24-05-17,24,May,2017,32,Young Adults (25-34),1,M,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
24-05-17,24,May,2017,32,Young Adults (25-34),1,F,United States,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
24-05-17,24,May,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
24-05-17,24,May,2017,35,Adults (35-64),1,M,Germany,Bikes,2,487.0,783.0,592.0,974.0,1566.0
24-05-17,24,May,2017,41,Adults (35-64),1,F,United States,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
24-05-17,24,May,2017,42,Adults (35-64),1,F,United States,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
24-05-17,24,May,2017,43,Adults (35-64),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
24-05-17,24,May,2017,45,Adults (35-64),1,M,United States,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
25-05-17,25,May,2017,19,Youth (<25),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
25-05-17,25,May,2017,33,Young Adults (25-34),1,F,Germany,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
25-05-17,25,May,2017,34,Young Adults (25-34),1,M,Australia,Bikes,2,1252.0,2295.0,2086.0,2504.0,4590.0
25-05-17,25,May,2017,34,Young Adults (25-34),1,F,Australia,Bikes,2,1555.0,2443.0,1776.0,3110.0,4886.0
25-05-17,25,May,2017,41,Adults (35-64),1,F,United States,Bikes,2,308.0,565.0,514.0,616.0,1130.0
25-05-17,25,May,2017,47,Adults (35-64),1,F,France,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
25-05-17,25,May,2017,47,Adults (35-64),1,M,Australia,Bikes,2,344.0,540.0,392.0,688.0,1080.0
25-05-17,25,May,2017,53,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
25-05-17,25,May,2017,54,Adults (35-64),1,M,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
26-05-17,26,May,2017,18,Youth (<25),1,F,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
26-05-17,26,May,2017,36,Adults (35-64),1,F,United States,Bikes,2,487.0,783.0,592.0,974.0,1566.0
26-05-17,26,May,2017,36,Adults (35-64),1,M,Australia,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
26-05-17,26,May,2017,40,Adults (35-64),1,F,Australia,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
26-05-17,26,May,2017,52,Adults (35-64),1,M,United Kingdom,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
26-05-17,26,May,2017,53,Adults (35-64),1,M,United States,Bikes,2,2171.0,3578.0,2814.0,4342.0,7156.0
